SuburbClass,Rooms,Bathroom,Car,Distance,Latitude,Longitude,HouseAgeType_historic,HouseAgeType_modern
1,2,1.0,2.0,12.1,-37.8936,145.0725,0,1
3,4,1.0,2.0,13.0,-37.6975,144.9065,0,1
1,4,2.0,2.0,21.5,-37.99232,145.08469,0,1
3,4,2.0,2.0,15.5,-37.88413,144.79033,0,1
1,3,2.0,1.0,2.5,-37.8056,144.993,1,0
3,3,1.0,2.0,7.8,-37.7459,144.9773,1,0
3,3,2.0,4.0,32.3,-38.00305,145.2729,0,1
3,3,1.0,2.0,8.7,-37.7823,144.887,1,0
1,3,2.0,1.0,8.0,-37.7546,144.9042,1,0
3,3,1.0,1.0,8.5,-37.7327,144.92966,1,0
3,4,2.0,3.0,13.5,-37.7904,144.7999,0,1
1,2,1.0,1.0,11.0,-37.872,145.0692,1,0
1,3,2.0,1.0,6.9,-37.7698,144.9214,1,0
1,4,3.0,6.0,5.2,-37.759,144.96623,1,0
1,3,1.0,0.0,7.0,-37.75358,144.98533999999995,1,0
3,3,2.0,1.0,8.4,-37.8438,144.8806,0,1
1,3,1.0,1.0,2.6,-37.8219,145.0096,1,0
3,3,1.0,1.0,4.4,-37.7839,144.9273,0,1
1,2,1.0,1.0,16.0,-37.94887,145.02647,0,1
1,3,1.0,2.0,11.2,-37.875,145.0861,1,0
3,3,2.0,2.0,10.5,-37.7449,145.0523,0,1
1,3,1.0,4.0,10.2,-37.87,145.08803,1,0
3,2,1.0,1.0,9.4,-37.83658,144.86199,0,1
1,2,1.0,1.0,2.4,-37.82046,144.99398,1,0
3,3,1.0,2.0,8.9,-37.74821,145.06933,1,0
1,3,2.0,2.0,6.6,-37.872,144.9909,1,0
1,3,1.0,2.0,6.5,-37.7607,145.0105,1,0
1,3,2.0,2.0,6.2,-37.76086,144.90497,1,0
3,4,1.0,2.0,8.9,-37.74863,145.07202,1,0
3,3,1.0,4.0,13.0,-37.7051,144.9069,0,1
1,3,1.0,1.0,13.1,-37.827,145.1209,1,0
1,3,2.0,2.0,7.9,-37.766,145.0345,0,1
3,3,1.0,2.0,11.5,-37.7131,144.9091,0,1
3,4,2.0,2.0,11.8,-37.7743,145.0863,0,1
3,3,1.0,3.0,6.4,-37.79613,144.86741999999995,1,0
3,4,3.0,1.0,14.5,-37.7231,144.8602,0,1
3,3,1.0,1.0,11.2,-37.7092,145.0274,0,1
1,4,2.0,1.0,5.2,-37.77081,144.96318,1,0
3,3,1.0,2.0,20.8,-37.94106,145.16193,1,0
1,2,1.0,0.0,3.3,-37.8421,144.9876,1,0
3,3,1.0,2.0,13.8,-37.8702,144.8143,1,0
3,2,1.0,1.0,9.9,-37.7311,144.9395,0,1
1,4,2.0,3.0,5.2,-37.7769,144.9691,1,0
3,4,1.0,1.0,5.9,-37.7575,144.9402,1,0
3,3,1.0,2.0,11.2,-37.7108,145.0289,0,1
1,3,1.0,2.0,11.2,-37.8799,145.0738,1,0
3,3,1.0,5.0,24.7,-37.95788,145.21389,0,1
1,4,2.0,2.0,9.3,-37.8993,145.0254,0,1
1,2,1.0,2.0,7.2,-37.87449,144.99059,1,0
3,4,2.0,1.0,18.0,-37.70228,144.74316000000005,0,1
3,4,2.0,1.0,13.0,-37.6969,144.9334,0,1
1,3,2.0,2.0,7.8,-37.8362,145.064,0,1
1,4,2.0,1.0,3.5,-37.786,144.9864,1,0
3,4,2.0,2.0,8.8,-37.7369,144.9905,1,0
1,4,2.0,2.0,13.9,-37.9245,145.0507,0,1
3,3,2.0,1.0,12.4,-37.7125,145.0306,0,1
1,2,2.0,0.0,2.6,-37.8207,145.0053,0,1
3,4,2.0,0.0,14.7,-37.89337,144.64003,0,1
1,3,2.0,1.0,2.3,-37.8039,144.9424,1,0
1,2,1.0,0.0,6.5,-37.7564,144.9971,1,0
1,3,1.0,1.0,13.9,-37.7909,145.1309,0,1
3,3,2.0,2.0,13.6,-37.709,144.8925,0,1
3,4,2.0,0.0,17.2,-37.83459000000001,145.21264,0,1
3,2,2.0,2.0,12.6,-37.7982,144.82299999999995,0,1
3,4,2.0,3.0,5.2,-37.7628,144.94011,0,1
1,3,2.0,2.0,5.5,-37.7708,145.0054,0,1
3,4,3.0,2.0,11.4,-37.733,145.0694,0,1
3,3,1.0,4.0,6.4,-37.78571,144.87346000000005,1,0
1,2,1.0,1.0,13.8,-37.93557,145.00463,0,1
1,5,3.0,2.0,7.5,-37.75148,144.88519,0,1
3,3,1.0,2.0,34.9,-38.10429,145.17178,0,1
3,2,1.0,1.0,10.5,-37.7365,145.0545,1,0
1,3,3.0,2.0,11.0,-37.8699,145.0778,0,1
3,4,2.0,2.0,10.8,-37.788,144.862,0,1
3,2,1.0,1.0,1.6,-37.7985,144.9883,1,0
1,4,2.0,2.0,5.2,-37.76549,144.96366,1,0
3,3,2.0,2.0,12.8,-37.7434,144.881,0,1
1,3,2.0,3.0,13.4,-37.81231,145.1642,1,0
3,2,1.0,1.0,9.2,-37.7295,144.9641,0,1
1,3,2.0,1.0,11.8,-37.9062,145.02700000000004,0,1
3,2,1.0,1.0,6.4,-37.7931,144.8938,1,0
1,5,3.0,2.0,7.5,-37.75511,144.90935,1,0
3,3,1.0,2.0,13.0,-37.7002,144.9408,1,0
3,3,2.0,1.0,14.7,-37.89347,144.66679,0,1
3,3,1.0,2.0,12.6,-37.7802,144.8374,1,0
1,4,2.0,3.0,3.8,-37.8349,144.9266,1,0
3,5,2.0,3.0,5.9,-37.7576,144.9348,1,0
3,3,1.0,1.0,12.4,-37.7075,144.9678,1,0
3,3,1.0,1.0,11.2,-37.71016,144.9215,1,0
1,4,2.0,2.0,11.2,-37.81800000000001,145.0946,1,0
3,3,2.0,2.0,8.9,-37.74088,145.06285,0,1
3,4,1.0,3.0,7.0,-37.8126,144.8905,0,1
3,3,2.0,2.0,21.3,-37.82996,145.24311,0,1
1,3,2.0,2.0,7.9,-37.7702,145.0398,1,0
3,3,1.0,0.0,14.9,-37.7137,145.0778,0,1
1,3,1.0,1.0,11.8,-37.9064,145.0291,1,0
3,3,1.0,1.0,6.3,-37.81279,144.87717,1,0
3,3,1.0,1.0,14.9,-37.7065,145.0825,0,1
3,3,1.0,1.0,17.9,-37.96877,145.07484,0,1
3,2,1.0,1.0,17.9,-37.65623,145.07431,0,1
3,3,1.0,2.0,11.2,-37.7277,145.0248,0,1
3,2,1.0,1.0,3.4,-37.78363,144.92997,1,0
3,4,2.0,1.0,6.6,-37.8047,144.8948,1,0
1,2,1.0,0.0,7.7,-37.8778,144.9904,1,0
3,5,1.0,1.0,4.4,-37.7859,144.9323,1,0
1,4,2.0,2.0,13.4,-37.82942,145.16714,0,1
1,3,2.0,1.0,4.1,-37.847,144.9594,1,0
1,3,2.0,0.0,2.4,-37.81384,145.00358,1,0
3,3,1.0,1.0,12.6,-37.7793,144.8427,1,0
3,4,2.0,3.0,13.8,-37.7308,145.0932,1,0
3,3,2.0,2.0,8.9,-37.857,144.8846,0,1
1,2,1.0,1.0,12.1,-37.8894,145.0679,1,0
1,3,1.0,2.0,5.6,-37.8107,145.0219,1,0
1,3,2.0,2.0,11.8,-37.8986,145.0359,1,0
1,3,2.0,2.0,8.4,-37.87939,145.0656,1,0
3,2,1.0,1.0,8.8,-37.7528,145.04443999999995,1,0
3,4,2.0,2.0,20.6,-37.5951,144.9091,0,1
3,3,1.0,1.0,14.8,-37.77224,144.77381,1,0
3,3,1.0,2.0,7.0,-37.8195,144.8766,1,0
3,2,2.0,1.0,8.8,-37.7495,145.0092,1,0
3,3,1.0,0.0,7.8,-37.7539,144.9612,1,0
3,4,1.0,2.0,8.8,-37.7506,144.99,1,0
1,3,3.0,2.0,3.3,-37.836,144.9824,1,0
3,3,1.0,2.0,8.4,-37.74528,145.01987,1,0
3,4,2.0,2.0,6.3,-37.8215,144.89614,1,0
3,2,1.0,1.0,9.9,-37.7152,144.9349,0,1
3,4,1.0,3.0,7.0,-37.8117,144.8873,1,0
3,3,1.0,1.0,12.1,-37.7077,144.9438,1,0
1,3,1.0,1.0,5.2,-37.7622,144.9586,1,0
1,4,2.0,1.0,5.3,-37.77171,144.99565,1,0
3,4,1.0,3.0,19.6,-37.64666,145.03062,0,1
1,2,1.0,1.0,5.1,-37.8564,144.9971,1,0
1,2,1.0,1.0,5.2,-37.758,144.9667,0,1
3,3,3.0,2.0,11.2,-37.7154,144.9962,1,0
3,2,1.0,1.0,10.6,-37.7587,145.0657,0,1
1,3,1.0,1.0,6.5,-37.7566,144.9965,1,0
3,3,2.0,1.0,11.2,-37.7449,144.8869,1,0
3,4,2.0,1.0,7.8,-37.7483,144.9634,1,0
3,2,1.0,1.0,16.3,-37.66612,145.0008,0,1
3,5,3.0,1.0,17.9,-37.65116,145.05438999999996,0,1
3,3,1.0,1.0,7.8,-37.8082,144.8828,1,0
3,4,2.0,3.0,17.9,-37.67681,145.06413999999995,0,1
1,4,1.0,2.0,7.0,-37.75231,144.99023,1,0
3,3,2.0,2.0,14.6,-37.9429,145.0474,0,1
1,4,2.0,3.0,6.4,-37.7719,145.0309,1,0
3,3,1.0,2.0,41.0,-38.16404,145.18781,0,1
1,4,3.0,2.0,15.5,-37.76797,145.13799,0,1
3,3,1.0,2.0,8.4,-37.8457,144.8651,1,0
1,5,2.0,1.0,9.7,-37.79238,145.07841000000005,1,0
1,3,2.0,1.0,6.5,-37.7595,145.0017,1,0
1,3,2.0,2.0,4.5,-37.8562,145.0042,0,1
1,4,2.0,1.0,6.4,-37.7717,145.031,1,0
1,2,1.0,1.0,2.6,-37.821,145.0054,0,1
3,2,1.0,1.0,9.9,-37.7269,144.9274,0,1
3,3,1.0,1.0,7.0,-37.8151,144.8638,1,0
3,4,1.0,1.0,13.8,-37.94312,145.0244,1,0
3,2,1.0,2.0,8.7,-37.774,144.8797,0,1
3,4,2.0,3.0,35.4,-38.11161,145.15011,0,1
3,3,2.0,1.0,20.4,-37.64049,144.8846,0,1
3,4,2.0,0.0,12.6,-37.7866,144.8458,1,0
3,3,1.0,2.0,7.8,-37.7448,144.9478,1,0
1,3,2.0,2.0,6.2,-37.76389,144.9185,1,0
3,4,2.0,1.0,17.9,-37.65121,145.05404,0,1
3,3,2.0,2.0,12.8,-37.7402,144.8591,0,1
3,3,1.0,2.0,16.3,-37.67056,145.03698,0,1
3,4,2.0,2.0,23.0,-37.78393,145.29131999999996,1,0
1,2,1.0,1.0,2.7,-37.83766,144.98799,0,1
1,4,2.0,0.0,3.2,-37.7816,144.9714,0,1
3,4,2.0,2.0,6.3,-37.81845,144.87464,1,0
3,4,2.0,3.0,29.8,-37.69548,144.56775,0,1
1,5,3.0,4.0,11.0,-37.8724,145.0758,1,0
1,5,1.0,2.0,3.8,-37.8407,144.9424,1,0
3,3,1.0,4.0,12.4,-37.6985,144.9778,0,1
1,3,1.0,1.0,7.5,-37.7922,145.0518,1,0
3,3,1.0,2.0,5.2,-37.75744,144.94945,1,0
1,2,1.0,1.0,2.6,-37.815,145.00799999999995,0,1
3,2,2.0,3.0,34.9,-38.09665,145.17646000000005,0,1
3,2,1.0,3.0,12.1,-37.7128,144.9471,1,0
3,4,2.0,2.0,15.5,-37.9212,145.09125,0,1
3,3,1.0,1.0,6.4,-37.7951,144.8901,1,0
3,4,2.0,4.0,14.7,-37.90336,144.67918,0,1
1,2,1.0,1.0,10.9,-37.8179,145.1341,0,1
3,3,1.0,1.0,14.6,-37.9404,145.0464,1,0
1,3,2.0,2.0,5.9,-37.7742,144.906,1,0
3,4,1.0,1.0,7.0,-37.8097,144.8906,1,0
3,3,1.0,2.0,8.8,-37.73704,145.03697,1,0
1,3,1.0,1.0,3.5,-37.7834,144.9862,1,0
1,3,1.0,1.0,12.2,-37.858,145.1038,1,0
1,3,2.0,3.0,13.9,-37.912,145.0752,1,0
3,3,2.0,2.0,13.8,-37.7322,145.0995,0,1
1,3,1.0,3.0,5.5,-37.7765,145.0027,1,0
3,2,1.0,1.0,13.0,-37.7081,144.912,0,1
3,2,1.0,2.0,8.8,-37.73759,145.04236,1,0
3,3,1.0,2.0,18.4,-37.88531,144.68431,0,1
3,3,1.0,1.0,18.4,-37.86658,144.71221,0,1
3,3,1.0,2.0,16.5,-37.67949,144.88349,0,1
1,4,2.0,1.0,7.2,-37.88785,145.00795,1,0
1,3,1.0,0.0,2.6,-37.8241,145.0015,1,0
3,3,1.0,2.0,8.4,-37.75049,145.02098999999995,0,1
3,3,1.0,2.0,14.6,-37.9363,145.0495,1,0
1,4,2.0,3.0,6.9,-37.7686,144.912,1,0
3,4,2.0,5.0,13.3,-37.7693,144.8351,0,1
3,3,1.0,1.0,24.7,-37.98997,145.2254,1,0
1,3,1.0,1.0,2.6,-37.8263,145.0085,1,0
1,2,1.0,1.0,5.5,-37.7662,145.0096,1,0
1,4,2.0,2.0,16.7,-37.89965,145.17135,0,1
3,2,1.0,2.0,10.9,-37.8226,144.8392,0,1
1,2,1.0,2.0,9.3,-37.8958,145.0215,1,0
1,3,2.0,2.0,11.8,-37.9034,145.0409,0,1
1,3,3.0,2.0,2.6,-37.8126,145.0064,1,0
3,3,1.0,1.0,11.2,-37.71051,144.90925,1,0
3,3,1.0,3.0,7.0,-37.8134,144.8745,1,0
3,2,1.0,0.0,2.0,-37.80298,144.98894,1,0
3,3,1.0,2.0,19.9,-37.82136,145.22496999999996,1,0
1,3,1.0,0.0,2.6,-37.8166,144.9945,1,0
1,4,2.0,1.0,7.5,-37.8307,145.0498,1,0
1,2,1.0,1.0,13.9,-37.9079,145.0685,0,1
3,4,2.0,3.0,14.7,-37.85728,145.24839,0,1
1,3,1.0,2.0,14.0,-37.9066,145.088,1,0
3,3,1.0,3.0,14.7,-37.88666,144.66149,0,1
3,4,2.0,4.0,12.0,-37.69742,145.01604,1,0
1,3,2.0,0.0,3.3,-37.8425,145.0031,1,0
1,4,3.0,2.0,11.2,-37.8742,145.0614,1,0
3,4,2.0,2.0,14.7,-37.88177,144.74221,0,1
1,4,1.0,1.0,5.2,-37.7737,144.965,1,0
1,3,2.0,4.0,7.8,-37.8437,145.0623,1,0
1,3,2.0,2.0,5.9,-37.85183,145.03863,0,1
1,3,2.0,4.0,7.4,-37.851,145.0316,0,1
3,3,2.0,2.0,7.8,-37.8108,144.8819,1,0
3,4,2.0,2.0,15.5,-37.87941,144.76935,0,1
3,2,1.0,2.0,12.4,-37.7164,144.9666,1,0
1,5,2.0,2.0,9.7,-37.7189,144.9044,0,1
1,3,2.0,2.0,11.0,-37.8675,145.0668,1,0
3,3,2.0,2.0,6.4,-37.78502,144.86733,0,1
1,3,1.0,1.0,13.1,-37.8247,145.1206,1,0
1,3,1.0,1.0,5.3,-37.82737,145.02971000000005,1,0
3,4,3.0,2.0,12.5,-37.7137,144.8987,0,1
3,3,2.0,2.0,7.0,-37.8167,144.8965,0,1
1,2,1.0,0.0,2.6,-37.8199,144.9911,1,0
3,4,1.0,2.0,5.9,-37.7747,144.9474,1,0
3,3,1.0,2.0,35.2,-38.03517,145.33886,0,1
1,3,1.0,3.0,10.3,-37.92364,145.01118,1,0
3,5,3.0,2.0,8.7,-37.7712,144.8763,0,1
3,3,1.0,2.0,15.5,-37.87793,144.75626,0,1
3,3,1.0,4.0,13.0,-37.7021,144.9136,1,0
1,4,2.0,3.0,9.2,-37.8536,145.0547,1,0
3,2,1.0,2.0,11.2,-37.70175,144.93578,1,0
1,4,3.0,2.0,5.3,-37.7796,144.935,1,0
3,3,1.0,0.0,14.7,-37.88996,144.65526,1,0
1,2,1.0,1.0,11.2,-37.8993,145.0046,1,0
1,4,1.0,1.0,11.2,-37.8224,145.0959,1,0
1,2,1.0,1.0,5.2,-37.7656,144.9562,1,0
3,3,2.0,1.0,12.8,-37.7517,144.8776,0,1
1,4,3.0,2.0,5.8,-37.7671,145.0176,0,1
3,3,2.0,2.0,14.3,-37.94511,145.04426999999995,0,1
1,3,1.0,1.0,13.8,-37.93753,145.0102,1,0
1,3,2.0,1.0,11.2,-37.91,144.989,0,1
1,3,1.0,2.0,5.2,-37.7723,144.9694,1,0
3,3,1.0,2.0,8.4,-37.8466,144.8636,1,0
3,4,2.0,3.0,12.6,-37.7939,144.8283,1,0
3,3,2.0,2.0,17.2,-37.82653,145.20261000000005,0,1
1,4,2.0,2.0,11.8,-37.9084,145.0532,0,1
3,4,3.0,1.0,12.8,-37.7293,144.8659,1,0
3,3,2.0,1.0,31.7,-37.66195,144.59785,0,1
3,5,2.0,2.0,15.0,-37.7327,145.0804,1,0
1,4,2.0,1.0,5.9,-37.7778,144.9131,1,0
1,2,1.0,0.0,2.5,-37.8099,145.0027,1,0
3,4,2.0,5.0,16.3,-37.66276,145.03073999999995,0,1
3,3,1.0,2.0,18.4,-37.87016,144.70606,0,1
3,2,1.0,0.0,6.4,-37.7959,144.8901,1,0
3,3,2.0,1.0,15.0,-37.7233,145.1045,0,1
3,3,1.0,1.0,11.1,-37.838,144.8555,0,1
3,2,1.0,1.0,11.2,-37.708,145.0181,0,1
3,2,1.0,1.0,17.9,-37.67231,145.05878,0,1
1,3,2.0,2.0,7.5,-37.75582,144.91061000000005,0,1
1,2,2.0,3.0,6.4,-37.7804,145.0308,0,1
3,3,1.0,2.0,8.8,-37.73712,145.0369,1,0
1,4,2.0,2.0,2.6,-37.817,145.0135,0,1
1,2,1.0,1.0,7.2,-37.87307,144.98635,1,0
1,4,3.0,1.0,11.2,-37.8926,144.9991,1,0
3,4,3.0,2.0,13.6,-37.8742,145.105,0,1
3,3,2.0,2.0,12.1,-37.7149,144.9473,1,0
1,3,2.0,3.0,8.0,-37.8613,144.8939,0,1
3,3,2.0,1.0,11.2,-37.738,144.8865,1,0
3,3,1.0,1.0,7.8,-37.7416,144.9582,1,0
1,3,2.0,2.0,14.2,-37.87389,145.12783000000005,1,0
3,2,1.0,1.0,5.2,-37.75948,144.94758000000004,0,1
1,4,2.0,1.0,11.2,-37.8869,144.9982,0,1
1,3,2.0,2.0,5.9,-37.7744,144.9035,0,1
1,5,3.0,2.0,6.2,-37.81936,145.05131,0,1
3,3,1.0,1.0,17.4,-37.66004,144.92338,1,0
1,3,1.0,2.0,5.6,-37.7981,145.0423,1,0
1,5,3.0,2.0,7.4,-37.8631,145.0353,0,1
3,3,1.0,2.0,38.0,-38.16492,145.12656,1,0
1,3,1.0,1.0,13.9,-37.919,145.0803,1,0
3,2,1.0,2.0,13.0,-37.7002,144.9428,0,1
1,3,1.0,2.0,9.3,-37.8874,145.019,1,0
3,3,1.0,1.0,13.9,-37.7815,144.8128,0,1
1,3,2.0,3.0,9.2,-37.7935,145.0865,1,0
1,2,1.0,0.0,3.4,-37.7912,144.9967,1,0
1,4,2.0,2.0,5.4,-37.80526,145.04294,1,0
3,4,2.0,2.0,12.9,-37.68269,144.88601,0,1
1,3,1.0,1.0,4.6,-37.8253,145.0287,1,0
3,3,1.0,2.0,17.2,-37.80588,145.1981,1,0
1,2,2.0,1.0,2.5,-37.8079,144.9977,0,1
3,2,1.0,1.0,10.8,-37.7839,144.8524,1,0
3,2,1.0,1.0,7.8,-37.8083,144.8841,1,0
3,3,1.0,2.0,27.0,-38.03288,145.11678,0,1
3,4,3.0,2.0,8.8,-37.7365,145.0173,1,0
1,3,2.0,0.0,5.3,-37.76788,144.98621,1,0
1,3,2.0,1.0,4.0,-37.76049,144.98065,0,1
3,4,2.0,4.0,34.9,-38.10984000000001,145.17062,0,1
1,3,2.0,1.0,5.5,-37.7687,144.9922,1,0
3,4,2.0,2.0,20.0,-37.98368,145.09237,0,1
3,4,2.0,1.0,9.9,-37.7282,144.9462,1,0
3,4,2.0,2.0,12.8,-37.7381,144.8554,0,1
1,4,1.0,0.0,1.8,-37.7966,144.9709,1,0
3,2,1.0,1.0,11.2,-37.7166,144.9911,0,1
3,2,1.0,2.0,6.7,-37.74011,144.95266999999996,1,0
3,3,3.0,2.0,6.6,-37.8033,144.8897,0,1
1,3,2.0,1.0,3.3,-37.8415,144.9585,1,0
1,3,2.0,1.0,9.7,-37.7369,144.9251,1,0
3,3,1.0,1.0,9.4,-37.7369,145.0422,1,0
1,3,2.0,1.0,2.6,-37.8158,144.9931,1,0
1,3,2.0,2.0,2.5,-37.8288,144.9891,0,1
3,3,2.0,2.0,6.4,-37.8001,144.8797,0,1
3,3,1.0,1.0,11.2,-37.7449,144.8899,1,0
1,4,2.0,4.0,6.4,-37.7707,145.0318,1,0
3,3,2.0,1.0,14.6,-37.9378,145.0385,0,1
1,3,2.0,2.0,14.3,-37.77655,145.15386999999996,0,1
3,3,1.0,2.0,14.5,-37.71296,144.82223,0,1
3,4,3.0,2.0,13.1,-37.7166,144.97665,0,1
3,5,2.0,3.0,14.0,-37.7323,144.77861,0,1
3,3,1.0,1.0,13.0,-37.6966,144.9331,1,0
1,3,1.0,2.0,13.4,-37.82956,145.13868,1,0
1,3,1.0,3.0,8.2,-37.73797,144.92455,1,0
1,3,2.0,1.0,10.1,-37.89178,145.0539,0,1
1,3,2.0,3.0,18.8,-37.92811,145.14971,1,0
1,6,3.0,2.0,7.7,-37.84317,145.05688,0,1
3,5,3.0,4.0,12.0,-37.70295,145.00277,1,0
1,4,2.0,4.0,5.2,-37.7575,144.9716,1,0
1,3,2.0,2.0,15.5,-37.75289,145.12826,0,1
1,2,1.0,0.0,1.8,-37.80248,144.94846,1,0
3,3,1.0,1.0,29.8,-37.69891,144.57645,0,1
3,4,2.0,4.0,8.5,-37.73058,144.9353,1,0
1,3,2.0,1.0,7.5,-37.8266,145.0493,1,0
1,3,1.0,2.0,27.0,-38.06688,145.12398000000005,1,0
3,4,2.0,4.0,14.5,-37.72026,144.83143,0,1
1,3,1.0,2.0,13.0,-37.9034,145.0796,1,0
1,3,2.0,4.0,5.7,-37.77252,145.02546,1,0
1,3,2.0,2.0,4.6,-37.8503,145.0292,0,1
1,2,1.0,1.0,13.0,-37.9326,145.0387,0,1
3,3,2.0,1.0,11.4,-37.7359,145.0614,0,1
1,3,2.0,2.0,11.8,-37.8192,145.111,0,1
3,3,1.0,1.0,12.0,-37.72924,145.02981,1,0
1,3,2.0,2.0,13.8,-37.91289,145.08065,1,0
3,3,1.0,2.0,13.3,-37.7555,144.8295,0,1
1,4,3.0,2.0,13.8,-37.768,145.1027,0,1
3,3,1.0,2.0,26.0,-37.79682,145.30467,1,0
3,3,1.0,0.0,6.4,-37.795,144.88299999999995,1,0
1,3,1.0,1.0,9.3,-37.8893,145.0196,1,0
3,1,1.0,0.0,1.2,-37.8228,144.9661,0,1
1,3,2.0,1.0,2.6,-37.8214,145.0132,1,0
1,4,2.0,2.0,11.7,-37.8593,145.1101,0,1
1,3,2.0,3.0,12.2,-37.8621,145.1021,1,0
3,2,1.0,1.0,11.2,-37.708,145.0223,0,1
3,2,1.0,1.0,9.9,-37.7304,144.9496,1,0
3,3,1.0,4.0,13.0,-37.6986,144.9243,1,0
3,4,2.0,2.0,8.7,-37.7817,144.8916,0,1
3,3,2.0,1.0,7.0,-37.8128,144.8695,1,0
1,4,2.0,2.0,10.7,-37.9205,145.0122,1,0
1,3,1.0,1.0,3.4,-37.788,144.9967,1,0
3,3,2.0,2.0,11.5,-37.7182,144.9244,0,1
3,4,1.0,2.0,11.5,-37.718,144.9138,0,1
1,3,2.0,2.0,8.5,-37.8813,145.0063,1,0
3,3,2.0,1.0,13.6,-37.8738,145.1054,0,1
3,3,2.0,2.0,13.6,-37.8859,145.0934,0,1
1,4,2.0,1.0,5.2,-37.7554,144.9544,1,0
3,4,2.0,2.0,34.7,-38.0817,145.19654,0,1
3,2,1.0,0.0,1.6,-37.7953,144.9882,1,0
3,4,2.0,2.0,14.7,-37.8914,144.72014,0,1
3,4,3.0,3.0,8.4,-37.8468,144.874,0,1
3,4,2.0,2.0,28.8,-37.81018,145.35396,0,1
1,4,2.0,2.0,15.2,-37.96,145.02068,0,1
3,4,2.0,2.0,12.8,-37.7453,144.8721,0,1
3,5,2.0,2.0,13.5,-37.7981,144.7936,0,1
1,4,1.0,2.0,11.2,-37.9262,144.9969,0,1
1,3,2.0,3.0,10.2,-37.86516,145.07958,1,0
3,3,2.0,2.0,6.4,-37.7987,144.8807,0,1
3,3,2.0,1.0,11.2,-37.6989,145.0212,0,1
3,3,2.0,1.0,9.5,-37.7527,145.0392,0,1
1,4,2.0,0.0,5.9,-37.7766,144.9187,1,0
1,4,2.0,2.0,8.0,-37.861,144.8985,1,0
3,2,1.0,1.0,9.9,-37.7209,144.93,0,1
1,3,2.0,2.0,2.5,-37.8266,144.9894,0,1
3,2,2.0,1.0,2.0,-37.79531,144.9863,0,1
1,4,2.0,0.0,1.8,-37.801,144.9656,1,0
1,3,2.0,1.0,4.6,-37.8236,145.0425,1,0
3,4,2.0,2.0,6.7,-37.74892,144.95758999999995,1,0
3,4,1.0,3.0,9.1,-37.8305,144.8736,1,0
1,3,2.0,2.0,14.3,-37.78541,145.15493,1,0
1,3,2.0,2.0,9.2,-37.8602,145.0925,1,0
1,4,2.0,2.0,16.0,-37.94957,145.0246,1,0
1,4,3.0,2.0,14.3,-37.79223,145.14606,0,1
3,3,1.0,1.0,7.8,-37.7561,144.9715,1,0
3,3,2.0,2.0,15.0,-37.72,145.1014,0,1
3,2,1.0,2.0,14.5,-37.6909,144.9136,1,0
1,2,1.0,1.0,4.5,-37.7661,144.9742,1,0
1,3,1.0,2.0,7.0,-37.75937,145.01533999999995,1,0
1,2,1.0,0.0,11.2,-37.8201,145.0887,1,0
1,3,1.0,2.0,13.0,-37.9263,145.04,1,0
3,2,1.0,1.0,12.0,-37.71766,145.00132,0,1
1,4,2.0,2.0,12.1,-37.8879,145.0768,1,0
1,3,2.0,1.0,9.2,-37.7893,145.092,0,1
1,2,1.0,1.0,5.5,-37.7627,144.9986,1,0
1,2,1.0,1.0,5.2,-37.7609,144.9623,0,1
3,3,1.0,3.0,9.2,-37.7874,144.8763,1,0
3,4,2.0,3.0,12.8,-37.7452,144.8652,0,1
3,3,1.0,1.0,13.5,-37.7302,144.8855,0,1
3,2,1.0,2.0,8.7,-37.7677,144.8925,0,1
1,2,1.0,1.0,3.3,-37.8446,144.9896,1,0
3,3,2.0,2.0,11.2,-37.7418,144.8833,0,1
1,4,1.0,1.0,6.9,-37.7696,144.929,1,0
1,4,1.0,1.0,5.5,-37.7662,144.9889,1,0
3,3,1.0,4.0,20.8,-37.94434,145.16289,1,0
3,3,2.0,2.0,8.4,-37.8477,144.8753,0,1
1,2,1.0,1.0,8.4,-37.87798,145.06731000000005,1,0
3,4,1.0,2.0,8.8,-37.7371,145.0111,1,0
1,3,1.0,2.0,5.7,-37.77662,145.02288,1,0
3,4,3.0,5.0,12.1,-37.7127,144.9489,0,1
3,4,1.0,1.0,6.6,-37.8059,144.8899,1,0
3,3,1.0,6.0,12.0,-37.72765,144.98953,1,0
3,3,1.0,2.0,8.4,-37.73261,144.99535,1,0
3,3,1.0,1.0,11.2,-37.7368,144.8856,1,0
1,2,1.0,1.0,5.9,-37.7731,144.9206,1,0
1,2,1.0,1.0,9.3,-37.8974,145.0294,0,1
1,2,1.0,1.0,6.3,-37.8603,145.0224,0,1
1,3,1.0,0.0,5.9,-37.86115,145.03217,1,0
1,3,1.0,1.0,2.6,-37.8193,144.9993,1,0
3,3,2.0,2.0,28.5,-37.98418,145.27178,0,1
3,4,2.0,1.0,11.2,-37.69558,144.93223,1,0
3,3,2.0,1.0,9.9,-37.7152,144.9346,0,1
1,2,1.0,0.0,6.9,-37.7639,144.9093,1,0
3,3,2.0,1.0,18.4,-37.87498,144.69617,0,1
3,4,2.0,2.0,8.2,-37.7903,144.8639,0,1
1,5,2.0,1.0,11.2,-37.8352,145.1023,1,0
3,3,1.0,0.0,14.7,-37.89363,144.65693000000005,1,0
1,2,1.0,2.0,11.2,-37.9157,144.9973,0,1
